ID;NOM;TYPE;PROP_VEGE_HAUTE;ADRESSE;ARRONDISSEMENT;OUVERTURE;OUVERTURE_24H;OUVERTURE_CANICULE;HORAIRES_LUNDI;HORAIRES_MARDI;HORAIRES_MERCREDI;HORAIRES_JEUDI;HORAIRES_VENDREDI;HORAIRES_SAMEDI;HORAIRES_DIMANCHE;LATITUDE;LONGITUDE
631;JARDIN DE LA PLACE JEAN-PAUL II;Promenades ouvertes;45.465403;2 W PL PARVIS NOTRE DAME PLACE JEAN PAUL 2;75004;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
632;;;;;;;;;;;;;;;;;
633;;;;;;;;;;;;;;;;;
634;SQUARE FEDERICO GARCIA LORCA;Promenades ouvertes;30.844974000000004;7 W PORT HOTEL VILLE;75004;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8547807645;2.35310179162
635;SQUARE DES MAURES;Promenades ouvertes;10.564378000000001;150 X QU VALMY;75010;;Oui;Non;;;;;;;;48.8771352659;2.36511375267
636;JARDIN DE L'AVENUE FOCH - PELOUSE 21;Promenades ouvertes;30.443194000000002;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8716126075;2.27744241496
637;JARDIN DE L'AVENUE FOCH - PELOUSE 05;Promenades ouvertes;33.641046;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
638;;;;;;;;;;;;;;;;;
639;JARDIN VISCONTI-ALICE SAUNIER SEITE;Promenades ouvertes;68.186153;8 RUE VISCONTI;75006;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.855810757;2.33593776432
640;SQUARE MARCEL RAJMAN;Promenades ouvertes;43.113404;13 RUE MERLIN;75011;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8603447931;2.38521600318
641;SQUARE FREDERIC ROSSIF;Promenades ouvertes;13.219142;173 T RUE CHARENTON;75012;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8435813606;2.38532041676
642;JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS);Promenades ouvertes;5.75794;36 RUE SIMPLON;75018;Ouvert;Non;Non;08:00 - 17:30;08:00 - 17:30;08:00 - 17:30;08:00 - 17:30;08:00 - 17:30;09:00 - 17:30;09:00 - 17:30;48.8940581953;2.34975347043
643;CAU Saint-Vincent;Bois;36.458221;Route du Champ d'Entraînement;75016;;Non;Non;;;;;;;;48.87297269;2.25280556656
644;SQUARE MONTHOLON;Promenades ouvertes;49.782656;79 RUE FAYETTE;75009;Ouvert;Non;Oui;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8769715124;2.34648869834
645;SQUARE JOEL LE TAC;Promenades ouvertes;93.655727;3 PL CONSTANTIN PECQUEUR;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8892651321;2.33813732432
646;JARDIN JEAN-CLAUDE NICOLAS FORESTIER;Promenades ouvertes;27.575688;12 RUE THOMIRE;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8193121851;2.34790187124
647;JARDINIERES DE LA PLACE DE LA NATION (11eme);Décorations sur la voie publique;9.861314;2   PLACE DE LA NATION;75012;;Oui;Non;;;;;;;;48.8487570945;2.39648982268
648;JARDIN ALBERTO GIACOMETTI;Promenades ouvertes;0.0;1 RUE THERMOPYLES;75014;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8319287407;2.31968134957
649;JARDIN DAMIA;Promenades ouvertes;12.236652000000001;24 RUE ROBERT ET SONIA DELAUNAY;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;48.8549022461;2.39459138695
650;JARDIN CASQUE D'OR;Promenades ouvertes;20.108331;12 RUE MICHEL BOURGES;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8542126967;2.40124667233
651;SQUARE DES JARDINIERS;Promenades ouvertes;23.572806;4 PAS DUMAS;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8520436396;2.39108592776
652;Redoute de Gravelle;Bois;6.644316;Avenue de l'Ecole de Joinville;75012;;Non;Non;;;;;;;;48.8191115679;2.45433370073
653;Bois de Boulogne;Bois;73.294488;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8658970128;2.25696798683
654;Bois de Boulogne;Bois;53.631955;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8708790032;2.25520841424
655;SQUARE LOUIS XIII;Promenades ouvertes;11.890429999999999;1 PL VOSGES;75004;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8556190586;2.36554401287
656;JARDIN RUE DU CHALET;Promenades ouvertes;0.11316799999999999;18 RUE CHALET;75010;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8739410548;2.37339460207
657;PROMENADE PC 20 RUE DE LA MARE;Promenades ouvertes;60.00000000000001;11 RUE DE LA MARE;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8695672817;2.38870036906
658;SQUARE LOUISE MICHEL;Promenades ouvertes;33.889214;6 PL SAINT PIERRE;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8854011983;2.34363926529
659;COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY;Promenades ouvertes;86.983385;82 RUE PICPUS;75012;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8411583915;2.39762335503
660;Bois de Vincennes;Bois;67.551028;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8367829219;2.46495102103
661;Bois de Vincennes;Bois;67.89639;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8442035327;2.45169659737
662;PROMENADE DU QUAI DE GRENELLE;Promenades ouvertes;11.218812999999999;65   QUAI DE GRENELLE;75015;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.850867862;2.2839863249
663;JARDIN JACQUES AUDIBERTI;Promenades ouvertes;19.010823000000002;25 AV PORTE VILLIERS;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8850099773;2.28462401479
664;JARDIN SAMUEL DE CHAMPLAIN;Promenades ouvertes;60.648113;18 AV GAMBETTA;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8639611888;2.39276493694
665;SQUARE SAINTE-ODILE;Promenades ouvertes;57.973063999999994;9 BD SOMME;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.887574536;2.29333426328
666;SQUARE JEROME BELLAT;Promenades ouvertes;49.224038;2 PL STUART MERRILL;75017;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8859216615;2.29375169271
667;PARC CLICHY-BATIGNOLLES - MARTIN LUTHER KING;Promenades ouvertes;5.563189;147 RUE CARDINET;75017;Ouvert;Non;Non;07:00 - 18:00;07:00 - 18:00;07:00 - 18:00;07:00 - 18:00;07:00 - 18:00;08:00 - 18:00;08:00 - 18:00;48.8905499139;2.31531921295
668;SQUARE DE LA PLACE PASDELOUP;Promenades ouvertes;67.91818900000001;2 PL PASDELOUP;75011;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8629653517;2.36704979594
669;WWF Le Domaine de Longchamp;Bois;68.687385;Route de Sèvres à Neuilly;75016;;Non;Non;;;;;;;;48.8650478285;2.23763061984
670;Bois de Vincennes;Bois;20.133311000000003;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.829487757;2.4477382944
671;Chalet de vente de la Porte Jaune;Bois;34.926362;60 w Route Circulaire;75012;;Non;Non;;;;;;;;48.8387242682;2.45828293538
672;CIMETIERE D'AUTEUIL;Cimetières;8.916481;57, rue Claude-Lorrain;75016;Ouvert;Non;Non;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:30 - 12:00;09:00 - 12:00;48.8410358187;2.25934983529
673;CIMETIERE DES BATIGNOLLES;Cimetières;32.78217;8   RUE SAINT-JUST;75017;Ouvert;Non;Non;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:00 - 12:00;08:30 - 12:00;09:00 - 12:00;48.8979890789;2.3163375522
674;JARDINETS ANGLE DES RUES DES PETITS CARREAUX - ABOUKIR;Décorations sur la voie publique;3.028664;41   RUE DES PETITS CARREAUX;75002;;Non;Non;;;;;;;;48.8679914138;2.34741132985
675;JARDIN DU PRE CATELAN;Promenades ouvertes;35.808939;11   CHEMIN DE LA  CROIX CATELAN;75016;Ouvert;Non;Non;09:30 - 18:30;09:30 - 18:30;09:30 - 18:30;09:30 - 18:30;09:30 - 18:30;09:30 - 18:30;09:30 - 18:30;48.8647628535;2.2529079524
676;JARDIN YITZHAK RABIN;Promenades ouvertes;54.38121099999999;16   RUE JOSEPH KESSEL;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.835170747;2.38247992756
677;PROMENADE DE LA FORET LINEAIRE;Promenades ouvertes;0.0;13 QU LOT;75019;;Oui;Non;;;;;;;;48.8999481538;2.37846668265
678;SQUARE OLGA BANCIC;Promenades ouvertes;9.833126;34 RUE GODEFROY CAVAIGNAC;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8561983936;2.38088719033
679;SQUARE ERNEST GOUIN;Promenades ouvertes;0.8200270000000001;2 RUE ERNEST GOUIN;75017;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.89410294;2.31832118725
680;JARDIN DE LA RUE LA QUINTINIE;Promenades ouvertes;15.596507;41 RUE QUINTINIE;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8372411068;2.30431572426
681;Promenade de la hauteur;Promenades ouvertes;70.0;Hôpital de la Salpêtrière;75013;;Non;Non;;;;;;;;48.8378489159;2.36401175935
682;JARDIN DU MUSÉE MUNICIPAL COGNACQ-JAY;Jardins grandes institutions;0.97996;;75003;;Non;Non;;;;;;;;48.8579831359;2.3620273095
683;Chalet de vente n° 4 Ceinture du Lac;Bois;69.789691;31 Route de Ceinture du Lac Daumesnil;75012;;Non;Non;;;;;;;;48.8337998594;2.41066734744
684;SQUARE PHILIPPE FARINE;Promenades ouvertes;67.05491;12 PAS GATBOIS;75012;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8444232135;2.37920785533
685;JARDIN MAUDY PIOT-JACOMET;Promenades ouvertes;70.330501;8 RUE SUISSES;75014;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8309700656;2.31421824176
686;JARDIN ROSALIND FRANKLIN;Promenades ouvertes;73.49382999999999;167 RUE LOURMEL;75015;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8392126628;2.28278373
687;Bois de Boulogne;Bois;15.006419999999999;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8703613407;2.24248362678
688;Bois de Boulogne;Bois;76.988639;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8576343219;2.22806014232
689;Bois de Boulogne;Bois;66.10166100000001;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
690;;;;;;;;;;;;;;;;;
691;Bois de Boulogne;Bois;45.148942000000005;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
692;;;;;;;;;;;;;;;;;
693;PROMENADE PC 14 - CORENTIN - JEAN MOULIN;Promenades ouvertes;60.00000000000001;39 AVENUE JEAN MOULIN;75014;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8248899352;2.32444292937
694;PARC DES RIVES DE SEINE;Promenades ouvertes;60.00000000000001;1 QUAI HENRI IV;75001;;Non;Non;;;;;;;;;
695;;;;;;;;;;;;;;;;;
696;SQUARE BRIGNOLE - MUSEE GALLIERA;Promenades ouvertes;19.562751;4 PL TOKYO;75016;;Non;Non;;;;;;;;48.8654142577;2.2966909781
697;SQUARE DU REGARD DE LA LANTERNE;Promenades ouvertes;24.79471;3 RUE AUGUSTIN THIERRY;75019;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8757953051;2.39446669366
698;JARDIN PARTAGE DU 3 PASSAGE DES PATRIARCHES;Ephémères, partagés, pédagogiques;20.0;3 PASSAGE DES PATRIARCHES;75005;;Non;Non;;;;;;;;48.8410776296;2.35036660231
699;Bois de Boulogne;Bois;63.606231;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8731265715;2.26058580257
700;Bois de Boulogne;Bois;42.536378;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8573670308;2.25997677031
701;Bois de Boulogne;Bois;8.092653;;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8633112317;2.26569150678
702;Bois de Vincennes;Bois;65.494207;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8336192445;2.46245944252
703;JARDIN DU PERE THEILHARD DE CHARDIN;Promenades ouvertes;10.0;10 BOULEVARD HENRI IV;75004;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8508652471;2.36275588538
704;JARDIN HANS ET SOPHIE SCHOLL;Promenades ouvertes;5.0;12 BOULEVARD DU BOIS LE PRETRE;75017;;Non;Non;;;;;;;;48.9000619185;2.32077651111
705;JARDIN CLAIRE MOTTE;Promenades ouvertes;5.373032;6 PL PAUL TORTELIER;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8918311716;2.30457064392
706;SQUARE AUGUSTE BALAGNY;Promenades ouvertes;4.678789;1 RUE JEAN OESTREICHER;75017;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8864928629;2.28918443673
707;SQUARE DES MOINES DE TIBHIRINE;Promenades ouvertes;12.315481;71 BD VOLTAIRE;75011;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8609895704;2.37536066885
708;Bois de Vincennes;Bois;55.12644100000001;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8436633137;2.42176480914
709;Bois de Vincennes;Bois;89.570994;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8198540591;2.44170802349
710;JARDIN DE L'AVENUE FOCH - PELOUSE 24;Promenades ouvertes;45.957519999999995;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.871451612;2.27608641483
711;MAIL DE BIEVRE;Promenades ouvertes;3.43105;105 BD AUGUSTE BLANQUI;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8296835914;2.34487766276
712;PROMENADE BERNARD LAFAY - C1;Promenades ouvertes;11.113195000000001;3 RUE RAYMOND PITET;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8891128442;2.29491904605
713;SQUARE LEON SERPOLLET;Promenades ouvertes;20.927937;25 RUE CLOYS;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.89219199;2.33857871772
714;SQUARE CLAUDE-NICOLAS LEDOUX;Promenades ouvertes;21.963726;10 M PL DENFERT ROCHEREAU;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8342996293;2.33151665039
715;SQUARE YORKTOWN;Promenades ouvertes;49.038489;1 AV PAUL DOUMER;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8616495087;2.28643932977
716;SQUARE DES ECRIVAINS COMBATTANTS MORTS POUR LA FRANCE;Promenades ouvertes;12.551105000000002;23 AV MARECHAL MAUNOURY;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8596277982;2.26539079836
717;Bois de Vincennes;Bois;38.566084000000004;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8193910482;2.46242797511
718;Bois de Vincennes;Bois;64.38240400000001;;75012;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8237356374;2.43637875155
719;SQUARE DE LA PHOTO HIPPIQUE;Promenades ouvertes;37.308813;81  CHEMIN DE  CEINTURE DU LAC INFÉRIEUR;75016;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;48.8670602863;2.26105631658
720;SQUARE DU CAPORAL PEUGEOT;Promenades ouvertes;27.915929000000002;2 RUE CAPORAL PEUGEOT;75017;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8870100108;2.29009895931
721;JARDIN DE L'AVENUE FOCH - PELOUSE 10;Promenades ouvertes;23.378709999999998;10 AV FOCH;75016;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
722;;;;;;;;;;;;;;;;;
723;PROMENADE DE L'AVENUE DE BRETEUIL 15E;Promenades ouvertes;0.050947000000000006;71   AVENUE DE BRETEUIL;75015;;Oui;Non;;;;;;;;48.8463201379;2.31151287402
724;SQUARE AUX ARTISTES;Promenades ouvertes;3.1433050000000002;15 AV GEORGES LAFENESTRE;75014;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.824821584;2.31143519384
725;TERRAIN DE BOULES BOULEVARD DE REIMS;Promenades ouvertes;23.553222;29 BD REIMS;75017;;Oui;Non;;;;;;;;48.8887310964;2.29717634286
726;JARDIN D'IMMEUBLES GRENADE;Promenades ouvertes;63.964724000000004;6 RUE MARSEILLAISE;75019;;Oui;Non;;;;;;;;48.8883508194;2.39855605496
727;JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR;Promenades ouvertes;19.639447;2 BX QU SAINT BERNARD;75005;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8473890724;2.36093328371
728;SQUARE LEOPOLD ACHILLE;Promenades ouvertes;26.754669000000003;5 RUE PARC ROYAL;75003;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8583699874;2.36319807809
729;SQUARE ANDRE LEFEVRE;Promenades ouvertes;26.629815;2 RUE PARCHEMINERIE;75005;Ouvert;Non;Non;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:30 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8516447026;2.34555791555
730;SQUARE DU VERT GALANT;Promenades ouvertes;38.062475;4 W PL PONT 9;75001;Ouvert;Oui;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;48.8574008644;2.34026974183
731;Jardin d'Acclimatation;Bois;20.466445;Route de la Porte des Sablons;75016;Ouvert;Non;Non;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;00:00 - 23:59;;
732;;;;;;;;;;;;;;;;;
733;;;;;;;;;;;;;;;;;
734;JARDIN BREGUET;Promenades ouvertes;10.0;27 RUE BREGUET;75011;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8583244429;2.37510115468
735;Square rue Léon Frapié;Promenades ouvertes;10.5278;7 RUE NOISY SEC;75020;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.872926095;2.41189183471
736;SQUARE CHARLES-VICTOR LANGLOIS;Promenades ouvertes;17.369474;6 RUE BLANCS MANTEAUX;75004;Ouvert;Non;Non;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;08:00 - 18:20;09:00 - 18:20;09:00 - 18:20;48.8587229034;2.35799596177
737;JARDIN DEBERGUE-RENDEZ-VOUS;Promenades ouvertes;10.954689;30 RUE RENDEZ VOUS;75012;Ouvert;Non;Non;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;08:00 - 19:00;09:00 - 19:00;09:00 - 19:00;48.8464610885;2.40437619288
738;SQUARE DES DEUX NETHES;Promenades ouvertes;15.823275;24 AV CLICHY;75018;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8856603398;2.32739936527
739;JARDIN DE LA PLACE DU DOCTEUR NAVARRE;Promenades ouvertes;76.219453;2 V PL DOCTEUR NAVARRE;75013;Ouvert;Non;Non;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;09:00 - 18:00;09:00 - 18:00;48.8278948591;2.36621098773
740;Gare RATP Château de Vincennes;Bois;15.812471;Avenue de Nogent;75012;;Non;Non;;;;;;;;48.8441068334;2.4413814988
741;Le Chalet des Acacias;Bois;9.651817;42 w Chemin de Ceinture du Lac Inférieur;75016;;Non;Non;;;;;;;;48.8653814246;2.26339709469
