ID;TYPE;MODELE;VOIE;COMMUNE;DISPONIBILITE;DEBUT_INDISPO;FIN_INDISPO;MOTIF_INDISPO;LATITUDE;LONGITUDE
1023;FONTAINE_BOIS;GHM Bois;SQUARE ALBAN SATRAGNE;PARIS 10EME ARRONDISSEMENT;NON;2021-02-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8756337864;2.35494397328
1024;FONTAINE_BOIS;Santa Cole Atlantida;JARDIN ANNE FRANCK;PARIS 3EME ARRONDISSEMENT;OUI;;;;48.8619085743;2.35503376615
1025;FONTAINE_BOIS;GHM Bois;IMPASSE DE LA DEFENSE;PARIS 18EME ARRONDISSEMENT;NON;2018-04-12T04:00:00+02:00;;FERME DEMANDE TIERS;48.8857052033;2.32779843263
1026;FONTAINE_BOIS;Wallace Bois;CHAUSSEE CHAUSSEE DE L ETANG;SAINT-MANDE;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8432284822;2.42003774939
1027;FONTAINE_BOIS;;RUE SAINT VINCENT;PARIS 18EME ARRONDISSEMENT;NON;2020-11-27T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8888904703;2.33917812176
1028;FONTAINE_BOIS;Contemporaine;RUE CAULAINCOURT;PARIS 18EME ARRONDISSEMENT;NON;2020-11-27T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8863678967;2.3317403993
1029;FONTAINE_BOIS;;AVENUE DES PLANTATIONS;PARIS 17EME ARRONDISSEMENT;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8980976408;2.31728478851
1030;FONTAINE_BOIS;;RUE GUTENBERG;PARIS 15EME ARRONDISSEMENT;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8415852004;2.27906976823
1031;FONTAINE_BOIS;Ville de Paris Bois;ROUTE DU CHAMP D ENTRAINEMENT;PARIS 16EME ARRONDISSEMENT;NON;2020-12-15T02:00:00+01:00;2021-04-13T04:00:00+02:00;FERMETURE HIVERNALE;48.8734760005;2.25119814111
1032;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE LUCIEN SAMPAIX;PARIS 10EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8745971821;2.36240499334
1033;FONTAINE_BOIS;Particulier;PARC ANDRE CITROEN;PARIS 15EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8386246227;2.2767240587
1034;FONTAINE_BOIS;Salamandre;RUE DE CROULEBARBE;PARIS 13EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8329908452;2.34967230457
1035;FONTAINE_BOIS;Bayard D1;RUE DE VIARMES;PARIS 1ER ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;;;48.8626403176;2.34342296429
1036;FONTAINE_BOIS;Particulier;RUE BERNARD TETU;PARIS 19EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;;FERMETURE HIVERNALE;48.8957022402;2.37657656252
1037;FONTAINE_BOIS;Santa Cole Atlantida;PASSAGE NAFISSA SID CARA;PARIS 19EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;;FERMETURE HIVERNALE;48.8789851179;2.40827619966
1038;FONTAINE_BOIS;Santa Cole Atlantida;QUAI DU LOT;PARIS 19EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;;FERME DEMANDE TIERS;48.9006789421;2.37907787508
1039;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9029003599;2.40806570817
1040;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9048815043;2.40388892364
1041;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9033540052;2.40713932966
1042;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7663271302;2.37688478279
1043;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7629823513;2.37837098952
1044;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7595366417;2.37877060393
1045;FONTAINE_BOIS;;CIMETIERE PARISIEN D'IVRY;IVRY-SUR-SEINE;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8095406692;2.36804514574
1046;FONTAINE_BOIS;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.907077084;2.34696790612
1047;FONTNE_WALLACE;Caryatides;RUE SAINTE FOY;PARIS 2EME ARRONDISSEMENT;OUI;;;;48.8684008088;2.35019721993
1048;FONTNE_WALLACE;Caryatides;RUE DES PATRIARCHES;PARIS 5EME ARRONDISSEMENT;OUI;;;;48.8403816825;2.35070507195
1049;FONTNE_WALLACE;Caryatides;PLACE SAINT GERMAIN DES PRES;PARIS 6EME ARRONDISSEMENT;OUI;;;;48.8543969514;2.33338406744
1050;FONTNE_WALLACE;Caryatides;RUE BONAPARTE;PARIS 6EME ARRONDISSEMENT;OUI;;;;48.8506562995;2.3329980673
1051;FONTNE_WALLACE;Caryatides;RUE LECOURBE;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8412108395;2.29971020369
1052;FONTNE_WALLACE;Caryatides;RUE DE LA BUTTE AUX CAILLES;PARIS 13EME ARRONDISSEMENT;OUI;;;;48.8274954282;2.34873999788
1053;FONTNE_WALLACE;Caryatides;RUE POLIVEAU;PARIS 5EME ARRONDISSEMENT;OUI;;;;48.8400757653;2.35819300173
1054;FONTAINE_BOIS;Santa Cole Atlantida;;PARIS 19EME ARRONDISSEMENT;NON;2021-02-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8780150847;2.40753766174
1055;BORNE_FONTAINE;Murale Ecoulement Permanent;RUE ROLLIN;PARIS 5EME ARRONDISSEMENT;OUI;;;;48.8445301314;2.35206741523
1056;FONTAINE_ARCEAU;Fontaine Arceau;RUE DE PALI KAO;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8706006792;2.3823725896
1057;FONTAINE_ARCEAU;Fontaine Arceau;QUAI DE VALMY;PARIS 10EME ARRONDISSEMENT;OUI;;;;48.8722211895;2.36415565786
1058;FONTAINE_ARCEAU;Fontaine Arceau;PLACE DE LA NATION;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8479465054;2.39475591472
1059;FONTAINE_ARCEAU;Fontaine Arceau;RUE CESARIA EVORA;PARIS 19EME ARRONDISSEMENT;OUI;;;;48.8980237764;2.37991378381
1060;FONTAINE_BOIS;Wallace Bois;AVENUE DE GRAVELLE;PARIS 12EME ARRONDISSEMENT;NON;2020-11-19T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8242809371;2.41916097976
1061;FONTAINE_BOIS;Wallace Bois;ROUTE SAINT LOUIS;PARIS 12EME ARRONDISSEMENT;NON;2020-11-19T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8271756198;2.42564605913
1062;FONTAINE_BOIS;Wallace Bois;ROUTE CEINTURE LAC DAUMESNIL;PARIS 12EME ARRONDISSEMENT;NON;2020-11-19T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8311865652;2.40896410077
1063;FONTAINE_BOIS;Wallace Bois;CHAUSSEE CHAUSSEE DE L ETANG;SAINT-MANDE;OUI;;;;48.8408843778;2.42010214569
1064;FONTAINE_BOIS;Particulier;RUE PAULY;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.830525202;2.31325039976
1065;FONTAINE_BOIS;GHM Bois;RUE ROTTEMBOURG;PARIS 12EME ARRONDISSEMENT;NON;2020-12-11T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8388039415;2.40649108026
1066;FONTAINE_BOIS;Particulier;SQUARE AUGUSTE RENOIR;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8285958854;2.30789028357
1067;FONTAINE_BOIS;Bayard D1;RUE JACQUIER;PARIS 14EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;APP SUR CHANTIER;48.8301930822;2.31688783259
1068;FONTAINE_BOIS;GHM Bois;PARC DE BERCY;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8353383296;2.38156625502
1069;FONTAINE_BOIS;Ville de Paris Bois;PARC DE BAGATELLE;PARIS 16EME ARRONDISSEMENT;NON;2020-11-16T02:00:00+01:00;2021-04-13T04:00:00+02:00;FERMETURE HIVERNALE;48.8687605792;2.24704490513
1070;FONTAINE_BOIS;GHM Bois;SQUARE LOUIS SAY;PARIS 13EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8313786139;2.36132330639
1071;FONTAINE_BOIS;GHM Bois;SQUARE HELOISE ET ABELARD;PARIS 13EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8310435614;2.36979725942
1072;FONTAINE_BOIS;GHM Bois;RUE THOMIRE;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;;FERMETURE HIVERNALE;48.8193381166;2.34785439439
1073;FONTAINE_BOIS;Particulier;RUE D AUBERVILLIERS;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8860749922;2.36593332832
1074;FONTAINE_BOIS;Particulier;RUE D AUBERVILLIERS;PARIS 18EME ARRONDISSEMENT;NON;2019-03-28T02:00:00+01:00;;FERME DEMANDE TIERS;48.8866322738;2.36638387393
1075;FONTAINE_BOIS;Ville de Paris Bois;PARC DE BAGATELLE;PARIS 16EME ARRONDISSEMENT;NON;2020-11-16T02:00:00+01:00;2021-04-13T04:00:00+02:00;FERMETURE HIVERNALE;48.8687536273;2.24489983238
1076;FONTAINE_BOIS;GHM Bois;SQUARE ARISTIDE CAVAILLE COLL;PARIS 10EME ARRONDISSEMENT;NON;2021-02-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8782134639;2.35151913258
1077;FONTAINE_BOIS;GHM Bois;SQUARE DE RAOUL NORDLING;PARIS 11EME ARRONDISSEMENT;OUI;;;;48.8526618416;2.3815435823
1078;FONTAINE_BOIS;GHM Bois;RUE DE CHARONNE;PARIS 11EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8561194898;2.38913464761
1079;FONTAINE_BOIS;Ville de Paris Bois;AVENUE FELIX FAURE;PARIS 15EME ARRONDISSEMENT;NON;2021-02-18T02:00:00+01:00;2021-04-30T04:00:00+02:00;APP SANS EAU;48.8388162408;2.28045287328
1080;FONTAINE_BOIS;Particulier;PLACE RODIN;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8531315787;2.27079282817
1081;FONTAINE_BOIS;Particulier;RUE DAUTANCOURT;PARIS 17EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8900179762;2.32582228868
1082;FONTAINE_BOIS;GHM Bois;SQUARE DE BITCHE;PARIS 19EME ARRONDISSEMENT;NON;2021-02-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.888891672;2.37907333426
1083;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;AVENUE ALBERT DE MUN;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8627780799;2.28954839694
1084;FONTAINE_BOIS;Particulier;SQUARE JEAN MOULIN;PARIS 14EME ARRONDISSEMENT;NON;2020-12-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8239937291;2.31866666908
1085;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE DE LA CITE UNIVERSITAIRE;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8224118314;2.33773364959
1086;FONTAINE_BOIS;GHM Bois;AVENUE JEAN AICARD;PARIS 11EME ARRONDISSEMENT;NON;2020-06-29T04:00:00+02:00;2021-03-31T04:00:00+02:00;APP A REPARER;48.8649517636;2.38148884603
1087;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;ALLEE ADRIENNE LECOUVREUR;PARIS 7EME ARRONDISSEMENT;NON;2021-02-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8554144256;2.29971430659
1088;FONTAINE_BOIS;GHM Bois;RUE JOSEPH DE MAISTRE;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8917421999;2.3310970442
1089;FONTAINE_BOIS;GHM Bois;JARDIN DES CHAMPS ELYSEES;PARIS 8EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8673623608;2.31748920076
1090;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE LOUIS XVI;PARIS 8EME ARRONDISSEMENT;NON;2020-05-19T04:00:00+02:00;;FERME DEMANDE TIERS;48.8739099284;2.32339993355
1091;FONTAINE_BOIS;GHM Bois;RUE DE LA BIDASSOA;PARIS 20EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8656355976;2.39417396511
1092;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;OUI;;;;48.8797632692;2.30798359912
1093;FONTAINE_BOIS;GHM Bois;RUE DE LAGNY;PARIS 20EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8481077422;2.40462976216
1094;FONTAINE_BOIS;GHM Bois;RUE DE BAGNOLET;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8618414504;2.40672778951
1095;FONTAINE_BOIS;;RUE DE LA SOLIDARITE;PARIS 19EME ARRONDISSEMENT;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8846172424;2.38889581727
1096;FONTAINE_BOIS;;RUE LUCIEN GAULARD;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8893390831;2.33930676026
1097;FONTAINE_BOIS;;AVENUE DE MONTEBELLO;PARIS 18EME ARRONDISSEMENT;NON;2020-11-27T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8883121171;2.33106859368
1098;FONTAINE_BOIS;;AVENUE CIMETIERE BATIGNOLLES;PARIS 17EME ARRONDISSEMENT;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8980176293;2.31563304026
1099;FONTAINE_BOIS;;RUE SAINT CHARLES;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8410423035;2.28028600863
1100;FONTAINE_BOIS;;AVENUE PRINCIPALE;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8371197145;2.32522477417
1101;FONTAINE_BOIS;;AVENUE DU BOULEVARD;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8401791726;2.32654458742
1102;FONTAINE_BOIS;;CITE NICOLAS POUSSIN;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8382944353;2.33001837697
1103;FONTAINE_BOIS;Bayard BF3;BOULEVARD DE MENILMONTANT;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8588311614;2.39465566683
1104;FONTAINE_BOIS;;CHEMIN SERRE;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8594558897;2.39245294332
1105;FONTAINE_BOIS;;CHEMIN HAUTOY;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8615030477;2.39024383699
1106;FONTAINE_BOIS;Bayard D1;RUE D ALLERAY;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8365719712;2.30810714635
1107;FONTAINE_BOIS;Particulier;RUE JULIA BARTET;PARIS 14EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8266301345;2.30403284045
1108;FONTAINE_BOIS;Santa Cole Atlantida;AVENUE RENE FONCK;PARIS 19EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;;FERMETURE HIVERNALE;48.8785688256;2.40805906232
1109;FONTAINE_BOIS;GHM Bois;AVENUE DAUMESNIL;PARIS 12EME ARRONDISSEMENT;NON;2020-12-22T02:00:00+01:00;;FERMETURE HIVERNALE;48.8472665463;2.37592046283
1110;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE DE LA CHAPELLE;PARIS 18EME ARRONDISSEMENT;NON;2021-02-17T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERME DEMANDE TIERS;48.8925777619;2.35945391588
1111;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9032671869;2.41345657667
1112;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9016839306;2.41062351472
1113;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8066836521;2.31140126649
1114;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8103849648;2.3081288489
1115;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.765090708;2.36980625697
1116;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7663618629;2.37422545178
1117;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7628971137;2.37386842075
1118;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9090973451;2.41741416291
1119;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9074896607;2.41565223148
1120;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9102477967;2.41462155572
1121;FONTAINE_BOIS;;CIMETIERE PARISIEN D'IVRY;IVRY-SUR-SEINE;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8139664291;2.36650586094
1122;FONTAINE_BOIS;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9066739334;2.34682250305
1123;FONTNE_WALLACE;Caryatides;BOULEVARD VOLTAIRE;PARIS 11EME ARRONDISSEMENT;OUI;;;;48.8531384767;2.38824870086
1124;FONTNE_WALLACE;Caryatides;BOULEVARD MARGUERITE DE ROCHECHOUART;PARIS 9EME ARRONDISSEMENT;OUI;;;;48.8832873342;2.34645771849
1125;FONTNE_WALLACE;Caryatides;RUE DE LA ROQUETTE;PARIS 11EME ARRONDISSEMENT;OUI;;;;48.8590432115;2.38532241789
1126;FONTNE_WALLACE;Caryatides;AVENUE DU MAINE;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8319335023;2.32545952919
1127;FTNE_PETILLANTE;Fontaine pétillante;QUAI ANDRE CITROEN;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8422126174;2.27370724328
1128;BORNE_FONTAINE;GHM Ville de Paris;RUE DE L UNIVERSITE;PARIS 7EME ARRONDISSEMENT;OUI;;;;48.8612260661;2.31200314069
1129;BORNE_FONTAINE;GHM Ville de Paris;BOULEVARD VOLTAIRE;PARIS 11EME ARRONDISSEMENT;OUI;;;;48.8605130319;2.37371993944
1130;BORNE_FONTAINE;GHM Ville de Paris;RUE SAINT BLAISE;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8574601993;2.40792684933
1131;FONTAINE_ARCEAU;Fontaine Arceau;RUE DE TOCQUEVILLE;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8851976221;2.31069539064
1132;FONTAINE_ARCEAU;Fontaine Arceau;PLACE MOHAMMED V;PARIS 5EME ARRONDISSEMENT;OUI;;;;48.8492696546;2.35665544682
1133;FONTAINE_ARCEAU;Fontaine Arceau;RUE DU CHEMIN VERT;PARIS 11EME ARRONDISSEMENT;OUI;;;;48.8584617899;2.37270946283
1134;FONTAINE_BOIS;Wallace Bois;ROUTE DE LA CASCADE;PARIS 12EME ARRONDISSEMENT;NON;2020-11-18T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8384800917;2.46065913852
1135;FONTAINE_BOIS;Wallace Bois;ROUTE CIRCULAIRE LAC MINIMES;PARIS 12EME ARRONDISSEMENT;NON;2020-11-18T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.834105802;2.46114264118
1136;FONTAINE_BOIS;Bayard D1;JARDIN DE L ABBE LEMIRE;PARIS 14EME ARRONDISSEMENT;NON;2020-12-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8355888376;2.31523801829
1137;FONTAINE_BOIS;Santa Cole Atlantida;RUE THOMAS MANN;PARIS 13EME ARRONDISSEMENT;NON;2020-12-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8299917789;2.37955182022
1138;FONTAINE_BOIS;GHM Bois;SQUARE JEROME BELLAT;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8861508694;2.29434938652
1139;FONTAINE_BOIS;Bayard BF3;PLACE ANDRE HONNORAT;PARIS 6EME ARRONDISSEMENT;OUI;;;;48.8441333223;2.33702799628
1140;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE D AJACCIO;PARIS 7EME ARRONDISSEMENT;NON;2020-12-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8576499524;2.31461188229
1141;FONTAINE_BOIS;GHM Bois;PARC DE CHOISY;PARIS 13EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8279240471;2.35932696938
1142;FONTAINE_BOIS;Particulier;RUE DU CHATEAU DES RENTIERS;PARIS 13EME ARRONDISSEMENT;NON;2020-06-18T04:00:00+02:00;;APP A REPARER;48.8275202187;2.36748688899
1143;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;QUAI DE VALMY;PARIS 10EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8736632172;2.36337691118
1144;FONTAINE_BOIS;GHM Bois;QUAI DE JEMMAPES;PARIS 10EME ARRONDISSEMENT;NON;2021-02-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8782808966;2.36641542775
1145;FONTAINE_BOIS;GHM Bois;AVENUE EDOUARD VAILLANT;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8355810273;2.25517981629
1146;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE CARDINET;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.887940516;2.31558629308
1147;FONTAINE_BOIS;Bayard BF3;JARDIN SAMUEL DE CHAMPLAIN;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8639316819;2.39226239126
1148;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;PLACE DES ETATS UNIS;PARIS 16EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8678051148;2.29468421056
1149;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE GAZAN;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8226051156;2.34011916769
1150;FONTAINE_BOIS;GHM Bois;BOULEVARD HENRI IV;PARIS 4EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;;48.8501837041;2.35979392749
1151;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE DE JESSAINT;PARIS 18EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8847378776;2.35866521527
1152;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;BOULEVARD PEREIRE;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8831403487;2.29385865382
1153;FONTAINE_BOIS;Salamandre;SQUARE PAUL GRIMAULT;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8230126206;2.34832495207
1154;FONTAINE_BOIS;Bayard BF3;RUE DES MARONITES;PARIS 20EME ARRONDISSEMENT;NON;2019-09-18T04:00:00+02:00;;FERME DEMANDE TIERS;48.8682522984;2.38370297697
1155;FONTAINE_BOIS;Ville de Paris Bois;ALLEE SAINT DENIS;PARIS 16EME ARRONDISSEMENT;NON;2020-11-18T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8490038739;2.24292037082
1156;FONTAINE_BOIS;Ville de Paris Bois;ALLEE DE L ESPERANCE;PARIS 16EME ARRONDISSEMENT;NON;2020-11-18T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.850966925;2.23784776206
